RecID,FirstName,MiddleName,LastName,Address,City,State,ZIP,POBox,POCityStateZip,SSN,DOB
A998100,MARIO,,SALAS,15344 BIXLER AVE,PARAMOUNT,CA,90723,BZON 361,"PARAMOUNT, CA 90723",43632733,
A998101,JENNIE,M,MITCHELL,5413 TIMBER CREE RD,FLOWER MOUNDF,TX,75028,,,,19671106
A998102,DANELL,,HIGUERA,O17617 STATE LINE SPUR ROAD,GARFIELD,AR,72732,,,,
A998103,HERBERT,K,KNOX,44539 COUNTRY CLUB DR,EL MACERO,CA,95618,,,67844075,
A998104,HILDA,,ISLVA,Q996 PRINCE LOOP,MOUNTAIN VIEW,AR,72560,,,137214046,
A998105,EDUARDO,R,ANGULO,P1081 W ARROW HWY SPC 32,AZUSA,CA,91702,,,56894498,
A998106,,,PATTEN,227 ACAPULCO DRIVE,IMPERIAL,CA,92251,,,,
A998107,DANIEL,M,HILL,1376 SALUDA CT,SAN JOSE,CA,9121,,,,
A998108,SINA,G,RAMIRE,434 COVE CT,SAN LEANDRO,CA,94578,,,195203899,
A998109,R,M,MAYO,L3031 N OCEAN BOULV # 1801,FT. LAUDERDALE,FL,33308,,,120047235,
A998110,ALVIN,,MAYA,3 KISKA RD,SAN FRANCISCO,CA,94124,,,,
A998111,F,W,OYLE,812 FELCITA AVN,SPRING VALLEY,CA,91977,,,135842470,1929
A998112,TUNG,,CRUZ,4616 GINGHAM CT,EW PORT RICHEY,FL,34655,APTDO 34656-1405,"NEW PORT RICHEY, FL 34654",176266923,
A998113,JOSE,,GEENEN,1V5295 MARIN HOLWS,HELOTES,TX,78023,,,1090151,
A998114,RUTH,K,SPEAKMAN,10324 ELIZABETH AVE,SOUTH GATE,CA,90280,,,121612141,
A998115,RICHARD,,RODRIUGEZ,1922 BUSH AVNUE,SAN PABLO,CA,94806,,,90503580,
A998116,RICKY,A,JONSE,139 SANTA BARBARA ST,LOS BANOS,CA,93635,,,90128003,
A998117,CHRISTIAN,,WHEELER,3211 W PALMIRA AVE,TAMPA,FL,33629,,,73656876,
A998118,KIMBERLY,A,BENNETT,4705 MAURCELLINE LN,NORTH LITTLE,AR,72117,,,,1928
A998119,E,E,BRWON,509 ROSS ST,DAYTON,TX,77535,,,,
A998120,ALICE,P,MILLER,3609 HARTLAND DR,NEW POVRT RICHEY,FL,34655,,,189246506,
A998121,KENENTH,,DUARTE,8551 NW 45TH ST,LAUDERHILL,FL,33351,,,157032597,1/19/80
A998122,JACLYN,E,ALLISON,4420 ENSIGN AVENUEAPT 204,N HOLLYWOOD,CA,91602,,,,1924
A998123,JO,W,ACEVEDO,6224 ESCONDIDO DER,VANDERBILT,TX,77991,,,,1908
A998124,M,C,ANDERSEN,27614 NUGGET DRIVE APT 3,SANTA CLARITA,CA,91387,PO BOX 803332,"SANTA CLARITA, CA 91380",,
A998125,BIBIANE,L,AVILA,604 LOS LUNAS WAY,SACRAMENTO,CA,95833,,,,
A998126,MRAK,J,MORRIS,16470 AVENIDA VENUSTO UNIT C,SAN DIEGO,CA,92128,,,,
A998127,MICHAEL,,ENGELBRACHT,1813 W ROBIN RD,ORANGE,CA,92868,PO BOX 4035,"ORANGE, CA 92863",140047806,8/16/08
A998128,JULIA,T,BAKER,206 RED WOLF LN,RED OAK,TX,75154,,,178916448,
A998129,A,N,APTTON,8700 PERSHING DR UNIT 5126,PLAYA DEL REY,CA,90293,,,,
A998130,L,S,MOYSE,8165 GARDEN GATE ST,CHINO,CA,91708,PO BOX 1211,"CHINO, CALI 91708",,19640325
A998131,DANILE,F,PYLE,454 SURRELLS AVE,SAN ANTONIO,TX,78228,,,184720634,1973
A998132,D,L,GELATS,2073 262ND S,LOMITA,CA,90717,,,108162366,
A998133,MARICRUZ,,DUARTE,7811 DELLROSE AVNUE,ROSEMEAD,CA,91770,PO BOX 1966,"ROSEMEAD, CA 91770",33380577,
A998134,K,L,WELCH,774 E 4I1ST PL,LOS ANGELES,CA,90011,POA BOX 881605,"LOS ANGELES, CA 90009",67133989,
A998135,ANGIE,,BULBUL,8365 SW 152ND AVVENUE # C-417,MIAMI,FL,33193,PO BOX 430115,"MIAMI, FLORIDA 3323",22944337,
A998136,ROLAND,,HUSSEIN,1816 BUCHAAN ROAD,TEXARKANA,TX,75501,,,,
A998137,MILTON,E,EAES,541 CLOVERLEAF WAY,MONROVIA,CA,91016,,,,
A998138,MONROE,P,ACOSTA,1120 SUNNY CT,SAN JSE,CA,95116,PO BOX 64008G3,"SAN JOSE, CALIO 95164",129540654,
A998139,GUY,M,THIBEAULT,350 NW 69TH TER,HOLLYWOOD,FL,33024,,,,
A998140,WENDY,A,PALMER,245 BERKELEY STREET,RIO DELL,CA,95562,,,105943531,
A998141,RODOLFO,G,CHESTNUT,731 OUTRIGER DRIV,DELTONA,FL,32738,,,91907344,
A998142,ALEXA,,TORRES,14369 SAFWGRASS CIR,VALLEY CENTER,CA,92082,,,,
A998143,C,A,HARVEY,"2700 52ND AVE NC, APT 108",ST PETERSBURG,FL,33714,,,95106487,
A998144,AMANDO,D,T,6181ST ST,WINTERS,CA,95694,,,12265783,
A998145,CAROL,D,EDGERSON,915 S 1TH STREET,ROGERS,AR,72758,APTDO 1758,"ROGERS, AR 72757",35967423,
A998146,M,,JASS,150 N HALSTEAD ST,PASADENA,CA,91107,PO BOX 4518,"PASADENA, CA 91109",104799770,1965
A998147,LEXI,M,DIAZ,3934 HIGH RIDGE CT,OROVILLE,CA,95965,,,142099202,
A998148,ENRIQUE,J,CANTU,11791 SCANDIA ST,GARDEN GROVE,CA,92845,,,158460901,
A998149,ANGELINA,A,KOLLYDAS,5156 LAKESHORE DR,FAIRFIELD,CA,94534,,,105098803,19480820
A998150,D,L,SALZAAR-ROJAS,502 GARDEN LN,WEST MEMPHIS,AR,72301,,,170823638,
A998151,MITCHELL,D,MCGRAW,163 ELMWOOD DR,SAINT JOHNS,FL,32259,,,75414813,19251217
A998152,ELVIN,P,CRAWFRD,31098 HOGANS MOUNTAQIN ROAD,COARSEGOLD,CA,93614,,,155776455,
A998153,JOHN,,RAINES,6835 BIRCHWOOD ST,SAN DIEGO,CA,92120,,,82121297,
A998154,RYNA,J,YACKEL,11033 GENEVA SOUND,SAN ANTONIO,TX,78254,,,111949667,
A998155,MARGUERITE,K,UPPAL,2825 TERRA CEIA BAY BOUFLEVARD UNIT 1705,PALMETETO,FL,34221,BOX 2056,"PALMETTO, FL 34M220",57810718,
A998156,PAUL,R,BRADFORD,77 BUCKNER LN,LOCUST GROVE,AR,72550,,,89690870,9/10/77
A998157,CASEY,L,HARRIS,11573 DANCING RIVER DR,VENICE,FL,34292,,,,2/25/57
A998158,VIRGINIA,L,HAYES,6672 DUCK POND LN,SARASOTA,FL,34240,,,613176210,4/20/65
A998159,GAUDALUPE,S,DANIEL,O1000 MCCOY DR,HIGHLANDS,TX,77562,,,,1915
A998160,AELXIA,C,PERALTA,"3578 PJLANTERS CREEK CIRC W,",JACKSNVILLE,FL,32224,OFFICE OX 5314,"JACKSONVILLE, FL 32247",162710815,7/18/51
A998161,DANIEL,,CASAMENTO,3417 WOODSIDE LN,SAN JOSE,CA,95121,PO BOX 640083,"SAN JOSE, CA 95164",33826243,
A998162,E,J,HOSFORD,1055 ALPUG AVEN,OVIEDO,FL,32765,,,403339945,
A998163,GUILLERMO,W,LUCAS,800 HILLSDALE AVE APT 623,SAN JOSE,CA,95136,,,55050025,
A998164,D,,GONZALES,4422 LOG CABIN DR,LAKELAND,FL,33810,POBOX 2728,"LMAKELAND, FL 33806",,7-Apr-75
A998165,MARIAN,,TBOR,2390 N RAVEN LN,FAYETTEVILLE,AR,72704,,,20142166,
A998166,SHAWN,H,REED,617WOODSIDE DR,HURST,TX,76053,,,180451522,13-Apr-77
A998167,BRIAN,A,HANSON,12433 MESQUITE ST,OAK HVILLS,CA,92344,,,,
A998168,JASON,ALBERTO,GARCIA,1175 98TH ST APT 1,BAY HARBOR ISLANDS,FL,33154,,,78201923,14-May-67
A998169,JAMES,,SOSA,4851 PERUGIA ST,DUBLIN,CA,94568,PO BOX 214,"DUBLIN, CA 94568",,
A998170,JUAN,L,INGLE,47Y94 VALLEY QUAIL LN,SANTA ROSA,CA,95401,,,18618592,
A998171,AMRY,A,LAZO,1423 SW 3RD TERRACE,CAPE CORAL,FL,33991,CALL BOX 150706,"CAPE CORAL, FL 33915",129779310,1972
A998172,MARY,,GALLIVAN,6042 WBROOKRIDGE RD,JACKSONVILLE,FL,32210,,,194082881,
A998173,ALBA,H,GRER,3730 SAGDDLEBACK DRIV,PALMDALE,CA,93550,,,145194920,
A998174,MIRASOL,D,OBNILLA,785 CLEON AV,SUN VALLEY,CA,91352,PO BO 36,"SUN VALLEY, CA 91353",127199118,10/6/13
A998175,JERRY,R,KING,4738 SELVITZ RD,FORT PIERCE,FL,34981,POST BOYX 12444,"FORT PIERCE, FL 34979",,
A998176,MARY,D,BERNARD,22742 GLENDON DR,MORENO VALLEY,CA,92557,PO MBOX 9994,"MORENO VALLEY, CA 92552",91324769,
A998177,LYNN,,CARUSO,14165 OWEN ST,FONTANA,CA,92335,PO BOX 2600,"FONTANA, CALI 92334",109204476,
A998178,HILDA,A,CURTIN,1537 NEIHART AVE,SACRAMENTO,CA,95832,BZON 293357,"SACRAMENTO, CA 9589",115335114,
A998179,HILDA,J,STIENBAUGH,162 RABBIT RD,EL DORADO,AR,71730,,,,9/22/80
A998180,WILHELMINA,MANUEL,MARTINEZ,7341 LOCKJWOOD STRT,OAKLAND,CA,94621,,,78325515,8/18/28
A998181,MARY,,MIGENES,8151 BANANA AVE,FONTANA,CA,92335,,,23514936,
A998182,RAQUEL,A,NIEMANN,3961 HISPERING PINES CT,SHINGLE SPRINGS,CA,95682,POST OFFICE BOX 893,"SHINGLE SPRINGS, CA 95682",180067165,
A998183,SHEILENE,W,SHAW,2603 RIVERSID DR APT 2,HOUSTON,TX,77004,,,182577732,
A998184,,,PHUNG,5527 LAKE TERN OURT,COCONUT CREEK,FL,33073,,,,
A998185,L,,SANCHEZ,580 S CUMBERLAND STREET,LAMAR,AR,72846,,,61860465,
A998186,TAUQUEER,D,EVANS,5T618 QUIDDE CT,SAN DIEGO,CA,92122,,,120223232,
A998187,MICHAEL,N,SUBER,1012 S GERTRUDE AVEN,STOCEKTON,CA,95215,,,56009405,
A998188,KERRY,H,NEWKIRK,16539 E HIGHWAY 175,KEMP,TX,75143,,,182991073,
A998189,LYNDA,P,ANDERSON,10319 BLACK WAFLNUT DR,DALLAS,TX,75243,POST BOX 810892,"DALLAS, TX 75381",11106327,
A998190,PATRICK,,R,208V BRANCH COURT,ROSEVILLE,CA,95678,,,88651012,2/14/09
A998191,DEE,P,BLANKENSHIP,783 BRIDGESTONE TER,JACKSONVILLE,FL,32216,PO BOX 5314,"JACKSONVILLE, FL 32247",10779005,
A998192,ARVLE,J,STARKS,4737 FLORA ST,MONCLAIR,CA,91763,,,124117079,1951
A998193,JOEL,GILBERT,HERNANDEZ,11919 WOODBRIDGE DR,FONTANA,CA,92337,,,166864917,
A998194,GORDON,F,WIGGIN,15023 ASH STREET,HESPERA,CA,92345,,,,4/27/72
A998195,BHUIPNDER,L,RICH,12719 GURNSEY ST,JACKSONVILLE,FL,32226,,,,
A998196,D,,FINCH,4248 NVERNESS DRV,CORONA,CA,92883,,,34349463,1988
A998197,TERESA,A,BOWERSOX,370 MILLWOOD LN,AN ANTONIO,TX,78216,,,97118233,1960
A998198,JENNIFER,P,VENEGAS,5598 LEMON AVE,LONG BEACH,CA,90805,PO JBOX 17402,"LONG BEACH, CA 90807",111627031,
A998199,TREESA,A,SARIGHT,"4125 PARKS ST N, LOT 724",ST PETERSBURG,FL,33709,,,,
A998200,LORENA,A,MOHUNTHAN,18420 HOLLY RD,FORT MYERS,FL,33967,,,63165198,
A998201,JAMIE,T,JACKSON,10000 SW 41ST TER,MIAMI,FL,33165,,,43656426,
A998202,CLARENCE,A,PEREZ,7323 CSOLLEGE VIEW DRIV APT 704,ROHNERT PARK,CA,94928,,,79525307,19151102
A998203,JUSTIN,L,REPPERT,18445 VALEIO SZTREET # 117,RESEDA,CA,91335,,,192098527,
A998204,DEBORAH,,VASDEKIS,2335 JANE ELLE DR,STOCKTON,CA,95212,PO BOX7644,"STOCKTON, CA 95267",99988646,9/10/48
A998205,J,,BERTOLINI,6S911 CHAPELRIDGE DR,DALLAS,TX,75229,,,91486270,
A998206,WALTER,M,GIBBS,11001 CACTUS VALLEY DR,BAKERSFIELD,CA,93311,,,178354381,
A998207,RAFAEL,F,VELASQUEZ,16305 2ND ST E,NORTH REDINGTON BEACH,FL,33708,,,,19810722
A998208,JAMES,,PEREZ-MUNOZ,30009 HUNSYTOCK STR,CASTAIC,CA,91384,,,12691935,
A998209,MARIAH,M,DEATLEY,10234 KERNWOOD COURT,RANCHO CUCAMONGA,CA,91737,PO BOX 3243,"RANHO CUCAMONGA, CA 91729",,
A998210,DIANA,,SHINUDA,1474 NORTH HIGHWAY 17,GREEN COVE SPRINGS,FL,32043,,,75209546,
A998211,DAVID,P,JOHNSON,1003 PRAIRIE TRL,ARGYLE,TX,76226,PO BOX 478,"ARGYLE, TEXAS 76226",181793036,
A998212,JESSICA,A,MARTINEZ,2S121 WINNETT STR,SAN DIEGO,CA,92114,PO BOX 45236,"SAN DIEGO, CA 92145",7434489,19300911
A998213,RUBNE,F,RODRIGUE,8013 TUSCANYW STREET,FONTANA,CA,92336,,,22630931,
A998214,R,,DUDLEY,22 JUNIPER DR,ORMOND BEACH,FL,32176,PO BOX Q730127,"ORMOND BEACH, FL 32173",164464015,
A998215,WILLIAM,R,NAYLOR,300 N BLATON,WHITEWRIGHT,TX,75491,PO BOWX 415,"WHITEWRIGHT, TEXAS 75491",45431980,1952
A998216,TOIN,L,PEREZ,3086 WINTERBROO DR,BAY POINT,CA,94565,,,214490466,
A998217,,,ACEVEDO,4625 SW 116TH AWVE,MIAMI,FL,33165,,,15204,
A998218,NICHOLAS,R,SMITH,4640 KARCHER ROAD,SHERIDAN,CA,95681,,,10904806,1962
A998219,RICK,,MCCANDLESS,5726 COBBLESTONE DR,ROCKLIN,CA,95765,,,7950842,
A998220,DAN,Y,DAVIS,1549 TYRONZA CUT OFF D,TYRONZA,AR,72386,,,194889480,6/29/08
A998221,EDIE,A,CHAVARIN,42A AINT JOSEPH AVE,LONG BEACH,CA,90803,PO BOX 17402,"LONG BEACH, CA 90807",,
A998222,,,THOMAS,1391 SW VICUNA LN,PORT SAINT LUCIE,FL,34953,,,162077372,7/27/67
A998223,ANDREW,,W,3420 DATE PALM LANE,ESTERO,FL,33928,,,166283122,
A998224,S,A,BUSKIRK,5811 AVERNUE D,ROSHARON,TX,77583,PO BOX 56,"ROSHARN, TX 77583",,7/4/15
A998225,HARRY,Y,FLORES,4021 DAVENPORT LN,CONCORD,CA,94518,PO BOX 58P53,"CONCORD, CA 94524",,
A998226,JASON,R,KISER,30 CYPRESS AVE,CLARKSVILLE,AR,72830,,,,1923
A998227,C,,MARTINEZ,5216 LKAKEHURST CT,PYALMETTO,FL,34221,,,10020364,
A998228,RANDOLPH,M,GRAYNOR,8523 DEE CIR,RIVERVIEW,FL,33569,,,,
A998229,GRACIELA,,FLORES,9760 SW 184TH ST APT 1C,MIAMI,FL,33107,,,109283331,
A998230,DELORISE,,GONZALEZ,1107 W SANFORD ST,ARLINGTON,TX,76012,CALL BOX 30P0806,"ARLINGTO, TX 76007",,
A998231,RAYNALDO,R,PALUMOB,1713 LIGHTHOUSE XPOINTE DR,GULF BREEZE,FL,32563,,,122461638,
A998232,YANIRA,R,SCHILD,1557 69TH AVE,OAKLAND,CA,94621,,,304179855,
A998233,JULIA,L,KENNEDY,2206 COVINGTON RD,WARD,AR,72176,,,,
A998234,DENISE,R,LYDICK,6100 PFM 2415,ALVARADO,TX,76009,,,102856479,1932
A998235,LOUISE,L,CHEMOTTI,1717 N HOLMES AVNUE,COPTON,CA,90222,,,79644511,
A998236,ROSIO,E,SANTO,301 BAHMAN AVE,OPA LOCKA,FL,33054,,,914354325,
A998237,PHILIP,OLIVER,HARRIS,35751 GATEWAY DRIVE,PALM DEERT,CA,92211,PO BOX 2221,"PALM DESERT, CA 92261",173026610,18-Apr-40
A998238,GEROGE,S,SEXTON,224 CHZARLES STR,WITER SPRINGS,FL,32708,,,169091427,1977
A998239,TRISTAN,H,HORNE,2526 FRANKLIN AVE,UNION CITY,CA,94587,,,187475962,
A998240,JOSE,MANUEL,ECHEVERRIA,5130 ROWE DRIV,FAIRFIELD,CA,94533,,,69784050,
A998241,,,SANDEFUR,3201 S 23RD ST APT 244,ABILENE,TX,79605,,,55166163,1961
A998242,KARIN,D,GRACIA,142 BEACH DRV,FORT WALTON BEACH,FL,32547,,,6510253,
A998243,ARTHUR,JAVIER,GALAVIZ-MEDINA,710 JACARANDA ST,MERRITT ISLAD,FL,32952,,,28782744,
A998244,BRENDA,C,STAGER,3520AARON DR,SANTA ROSA,CA,95404,,,,
A998245,JAMES,,JIMENEZ,110 BAY S,NEPTUNE BEACH,FL,32266,,,109935408,
A998246,ALLAN,,DEXTER,11026 S COUNTRY CLUB GREEN DR,TOMBALL,TX,77375,,,117544778,
A998247,MARY,A,GARCIA,15269 LAS FLORES AVE,LA MIRADA,CA,90638,,,,
A998248,G,R,CHANDWANI,3071 MAY RD,RICHMOND,CA,94803,,,9967120,
A998249,DOROTHY,B,GILLIHAN,9231 RUSHING CREEK WY,ELK GROVE,CA,95624,APARTADO 58138X5,"ELK GROVE, CA 9K5758",,
A998250,JSOHUA,A,LONGO,6177 SPRINGER WAY,SAN JOSE,CA,95123,,,108272662,
A998251,J,A,ROSOFSKY,1300 SW 136TH PLCE,MIAMI,FL,33184,,,179720137,19010322
A998252,MARY,,FELTON,4925 CAMINO DEL SOL,BROWNSVILLE,TX,78526,,,197313731,
A998253,YOLANDA,E,CALVILLO,706 WOOD ST,DUNEDIN,FL,34698,,,120265122,
A998254,LUARA,,COBB,1070 PARK CENTRAL CIRCL,GROVELAND,FL,34736,POST OFFICE 462,"GROVELAND, FL 34736",,
A998255,CLAUDIO,A,EVERSOLL,22041 OVALERIO ST,CANOGA PARK,CA,91303,,,,
A998256,KELLY,,ALIPOUR,60061 HAMNER SPURS # 2,FORT HOOD,TX,76544,,,160471543,2-Mar-25
A998257,ANTHONY,E,MEJIA,2875 BUETTE CREEK PL,ONTARIO,CA,91761,,,,
A998258,T,,BAGALAY,X219 NIETO AVE APT B,KLONG BEACH,CA,90803,,,2853877,19230221
A998259,MICHAEL,,IHSE,3239 JUSTINA RD APT 73,JACKSONVILLE,FL,32277,POST OFFICE BOX 5314,"JACKSONVILLE, FLORIDA 32247",53876870,19460612
A998260,ROXANNE,L,GIBBONS,9141 ORHID,LOS ANGELES,CA,90044,,,,
A998261,DANELL,E,REYES,6950 MARCHANT AVE,ATASCADERO,CA,93422,,,,
A998262,C,,GARCIA,3906 SOUTHWEST HAWTHORNE STR,BENTONVILLE,AR,72712,,,,12/26/28
A998263,DARLINA,O,GRIFFITH,2920 DOLPHIN DR,DELRAY BEACH,FL,33445,PO BOX 460483,"DELRAY BEACH, FL 33448",29084712,7-Dec-08
A998264,REBECCA,J,MORTIMER,3001 VEMMONS CIR,STREETMAN,TX,75859,,,94475897,
A998265,JOSEPH,C,RODRIGUEZ-LEDESMA,161 RAEDEL CT,CSAN DIEGO,CA,92154,,,164891988,1900
A998266,YADIRA,,ALANIZ,1461 TROMBETTA ST,SANTA ROSA,CA,95407,,,134894243,
A998267,F,,WOODY,4805 SHINING STAR TRL,RIO VISTA,TX,76093,,,,
A998268,LAUREEN,T,ALSOBROOK,6433 CAROUSEL DR,WATAUGA,TX,76148,,,85962345,
A998269,FRANK,L,RGEEN,23045 LA MORITA DR,MISSION VIEJO,CA,92691,,,172966456,
A998270,LETICIA,,VU,2334 INDIAN MOUND TRLS,KISSIMMEE,FL,34746,,,70651722,
A998271,MARIAH,H,CASTRO,1723 RAMADA DRV,WACO,TX,76712,PO BOX 2426,"WACO, TX 76702",503941976,
A998272,BARBARA,M,MORRISNO,203 E NORMAL AVHENUE,FRESNO,CA,93704,,,130583293,
A998273,JEFFREY,L,BAUM,3445 ADVANTAGE LAE,JACKSONVILLE,FL,32277,,,,
A998274,MATTEO,C,MOORE,9969 REDSTONE DR,SACRAMENTO,CA,95827,,,178979159,19150615
A998275,HECTOR,,ORCHOA,222 LAKEVIEW AVE STE 160,WEST PALM BEACH,FL,33401,,,85520836,10/9/12
A998276,STEWATR,J,OTRIZ,664 SAN JACINTO PL,CHULA VISTA,CA,91914,CALLBOX 1657,"CHULA VISTA, CA 91912",39880498,
A998277,MIGUEL,,CX,2558 MONACO TERACE,WEST PALM BEACH,FL,33410,,,77591319,1935
A998278,ANASTASIA,W,CAMPBELL,6782 HIBISCUS DR,LEMON GROVE,CA,91945,,,32651216,
A998279,NATALIE,P,ITHIER,543 24TH STREET,MANHATTAN BEACH,CA,90266,,,167803632,1936
A998280,YAEL,,HJUYNH,1405 COLIN LN,MODESTO,CA,9355,CALL BOX 82052,"MOESTO, CALIF. 95358",138185300,
A998281,W,,COOK,5415 SEPULVEDA BLVD APT 214,SHERMAN OAKS,CA,91411,,,85026494,
A998282,BENJIE,E,BERNSTEIN,1202 COLE DRICVE,LONGVIEW,TX,75602,,,,
A998283,RICHARD,M,LEWIS,13620 WHITE OAK RD,FAYETTEVILLE,AR,72704,BUZON 1069,"FAYETTEVILLE, ARKAN 72703J",80010497,
A998284,MARY,E,MOORE,2502 MARINE AVE,GARDENA,CA,90249,,,165301267,
A998285,RAY,L,PATRCIK,3129 LONGBOW DRIVE,GRAND PRAIRIE,TX,75052,,,196765940,1971
A998286,KENNEHT,ALAN,HWAKS,5700 HOUSTON WAY,SACRAMENTO,CA,95823,,,84052033,
A998287,OLGA,M,LUTZ,81975 DILLON RD,DESERT HOT SPRINGS,CA,92241,,,106760640,
A998288,STEPHENIE,L,CODDINGTON,2018 HILLWOOD D,CLEARWATER,FL,33763,CALLER 17583,"CLEARWATER, FL 33762",192370601,
A998289,WALI,L,PEREZ,1903 BCKEYE LN,ROUND ROCK,TX,78664,,,73378692,1922
A998290,KELLY,,DWILLIAMS,11001 PANAMA DRV,TAMA,FL,33625,,,185861084,1/10/25
A998291,CRAIG,L,HUT,11007 ROSEWOO CT,LA PORTE,TX,77571,,,117634769,19370731
A998292,WANDA,E,DAVIS,16000 SHERMAN WAY APT 311,VAN NUYS,CA,91406,PO BOX 7728,"VAN NUYS, CA 9149",,14-Aug-39
A998293,ANGELIE,,BERGER,31872 JOSHUA DR APT 20B,TRABUCO CANYON,CA,92679,,,53075017,
A998294,KRISTINA,D,CALIENES,16797 TALQUIN SPRINGS DR,TALLAHASEE,FL,32310,,,21421666,
A998295,CHRISTA,P,TIDBALL,6315 MOUNTFORD DR,SAN JOSE,CA,95123,,,,19670328
A998296,VLADIYM,A,ESTLINBAUM,699 SAINT JOE RD,ATKINS,AR,72823,,,,
A998297,ELIDA,D,ALLARD,11409 RUNNEL RIDGE RD,MANOR,TX,78653,,,16686811,1967
A998298,JOSE,J,COMER,40892 ELY DR,OAKHURST,CA,93644,APARTDO 882,"OAKHURST, OCA 93644",,
A998299,MARK,F,NEWTON,788E JONQUIL DR,LATHROP,CA,95330,,,149592015,
A998300,AMBERLY,J,DURFEE,339 N LINCOLN WAY,GLT,CA,95632,,,,
A998301,STEVEN,G,JACKSON,2375 W OKEECHOBEE RD APT 23,HIALEAH,FL,33010,,,184363295,
A998302,RICHARD,J,WHITENACK,309 WESTBROOK ST,HOT SPRINGS NATIAONAL PARK,AR,71901,,,122917583,
A998303,CARLOS,S,KARIMOLOMI,24718 SPLIT RAIL RD,WILDOMAR,CA,92595,PO BOX 1294,"WILDOQMAR, CALI 92595",83105269,12/1/18
A998304,SELMA,,FRANTZ,6913 CASWELL LN,FONTANA,CA,92336,,,142466475,
A998305,,,FISHBAUGH,2954 HILL ST,HUNTINGTON PARK,CA,90255,,,,
A998306,DESIREE,L,TOWNE,1071 POWELL DR,SINGER ISLAND,FL,33404,,,82658749,
A998307,CATHERINE,J,CASH,834 STARLIGHT DR,SHERMAN,TX,75090,,,156442577,18-Sep-73
A998308,MELISSA,G,FORD,1130 DELAWARE AVE,LOS BANOS,CA,93635,SPO BOX 2385,"LOS BANOS, CA 93635",134855513,
A998309,,,ROSALES,1525 JULIAN CT,COLTON,CA,92324,POST 2173,"COLTON, CA 92324",99533692,1/9/52
A998310,PATRICAI,E,ADKINS,3405 ELIZABETH AVENU,LYNWOOD,CA,90262,,,,
A998311,DAWN,G,FERNANDES,113 KANSAS CRCE,JACKSONVILLE,AR,72076,,,54746705,3/7/61
A998312,MAYUMI,M,BECK,4566 NW 17TH AVE,FOYRT LAUDERDALE,FL,33309,,,113270206,
A998313,HZAO,M,GREATHOUSE,7009 REGINA DR,ENGLEWOOD,FL,34224,,,28793408,
A998314,TERRY,,CERDA,14001 KITTLE DRV,ALEXANDER,AR,72002,PO BOX 566,"ALEXANDER, AR 72002",1985995,1900
A998315,DONNA,W,HCO,3408 W SUNSET BLVD APT 304,LOS ANGELES,CA,90026,,,103619527,
A998316,C,,HARRINGTON,12132 ROYAL BIRKDALE ROW UNIT 101,SAN DIEGO,CA,92128,,,143796714,9/6/55
A998317,BRUCE,KENT,AMSTONE,460 OA ST APT 320,GLENDALE,CA,91204,PO BOX 10501,"GLENDALE, CA 91209",146074317,
A998318,JAMES,R,DEAN,5922 STANTON AVE,BUENA PARK,CA,90621,,,71941582,
A998319,WILLIAM,E,FREEMAN,120I KOKOMO LN,BASTROP,TX,78602,PO BO 81,"BASTROP, TX 78602",180346557,
A998320,JENNIFER,P,TAN,811 NE 3RD PLD,HIALEAH,FL,33010,PO BODX 126743,"HIALEAH, FL 33012",147163286,
A998321,JERRY,,XIONG,1612 W 205TH S,TORRANCE,CA,90501,,,183198486,
A998322,ALICIA,T,QUINTANILLA,12854 ELLIS ISLAND DR,JACKSONVILLE,FL,32224,POST OFFICE 5314,"JACKSONVILLE, FL 32247",145071966,
A998323,KEITH,L,CARRAZANA,2071 DIXIE BLLE DR APT B,ORLANDO,FL,32812,,,58349932,4/3/27
A998324,SUZETTE,A,KAUFMAN,2205 ALFREDA BLVD,SAN PABLO,CA,94806,,,76982122,
A998325,OSCAR,P,JOHNSON,4206 RUTH DRIVE,TALLAHASHSEE,FL,32303,,,185150529,1964
A998326,EASU,ROGER,BADAAL,1515 WILSHIRE BOULV APT 7,LOS ANGLES,CA,90017,,,152035555,
A998327,PANSYE,J,VARGAS,1567 E HAZELTINE ST,ONTARIO,CA,91761,,,124606337,
A998328,BRUCE,L,CHISNALL,258 FIG ST,ROSEVILLE,CA,95678,,,36402898,1980
A998329,N,E,MARQUEZ,637 CEDAR HILLS DR,DENISON,TX,75021,,,131754400,
A998330,ALICIA,,PERALTA,7051 HENDONQ LN,HOUSTO,TX,77074,PO BOX 280034,"HOUSTON, TX 77228",25288749,9/15/10
A998331,J,,FISHER,5245 NORTHRIDGE AVE,SAN DIEGO,CA,92117,,,64786533,
A998332,ROBERT,B,POWER,4914 FRANZETTA S,LAREDO,TX,78046,POST BOX 4T51224,"LAREDO, TX 78045",46267399,3-Dec-48
A998333,ROBIN,J,MIZE,3814 SPEAR STREET,SAN ANTONIO,TX,78237,,,50878587,
A998334,FELIEP,G,LOZANO,1904 POTTER AVENIA,ODESTO,CA,95350,,,53525235,
A998335,RICHARD,,WILKERSON,9212 BSUCCESS AVE,LOS ANGELES,CA,90002,O BOX 881605,"LOS ANGELES, CA 90009",,9/23/53
A998336,I,,ROSS,4702 UHUACO CV,LAGO VISTA,TX,78645,,,158165918,
